-0,000193959431062437
-0,000161532472505695
-0,000126115225472697
-0,00013913360970618
-0,00017381944232202
-0,00017461170355603
-0,000175058971178479
-0,000160618614512227
-0,000157790615849648
-0,000189150500739137
-0,000147465679894321
-0,000152909061051566
-0,000154713602808045
-0,000168851507038888
-0,000171519815086924
-0,00015368307063554
-0,000161341900230945
-0,000142974648117453
-0,000157704668965861
-0,000157468117448775
-0,000139643871264008
-0,000172093290366113
-0,000150003693081402
-0,00015968149388689
-0,000154248545967547
-0,000168288934068217
-0,000157153256370643
-0,000148929858146591
-0,000140706593370381
-0,000159548027745755
-0,000159768635195187
-0,00017206234693865
-0,000154347541648734
-0,000163726171497067
-0,000155194872950306
-0,000165732026074316
-0,000172804640706899
-0,000159734029062358
-0,000151956818636155
-0,000179959390464116
-0,000184129732701347
-0,000142788552746652
-0,000169315668742362
-0,000169404658639827
-0,000150036185290464
-0,00016064467428403
-0,000171993411121883
-0,000164696151982601
-0,000136112519800935
-0,000161894420772002
-0,00018124590362036
-0,000143993311748991
-0,000172339867305602
-0,000146242438782845
-0,00015734162012523
-0,00015519608821411
-0,000149306880376663
-0,000165380833714223
-0,000168606983014759
-0,0001663817602626
-0,000177305531770582
-0,000160782287029818
-0,000159631246906849
-0,000149274750111706
-0,000200923256103179
-0,000153259005162522
-0,000169979797834186
-0,000180693449084293
-0,000170186820261993
-0,00015076184532445
-0,000144354025587695
-0,000172419906257108
-0,000122119529399027
-0,000151646640256319
-0,000141123481657026
-0,000164662473186163
-0,000169094966690898
-0,00017177464849102
-0,000162664205440787
-0,000169821009747792
-0,00016352581025765
-0,000152188394453334
-0,000167852480009057
-0,000151381850581568
-0,000171193392586177
-0,000142274067253476
-0,000164977059288711
-0,000172103108020126
-0,0001467093945162
-0,000172413602064996
-0,0001725070468416
-0,000137109453813092
-0,000166165415205396
-0,000163254646685279
-0,000177327079029778
-0,000158183035804587
-0,000159337525375964
-0,000172428983524402
-0,000134007995482471
-0,000160980379944649
-0,000158508500658993
-0,000166270872571054
-0,000161610877426431
-0,000141334950924764
-0,000146635982640776
-0,000161047456387206
-0,000156274748924065
-0,000179556023136165
-0,000168453046287785
-0,0001699353369093
-0,000180501844908047
-0,000173334012689074
-0,000165208309875633
-0,000168074366712409
-0,000156634518349097
-0,000176098805921412
-0,000155802568310605
-0,000153561124882033
-0,000154780154975037
-0,000173451272737057
-0,00015938072214592
-0,000161197039976047
-0,000159144415788965
-0,000166627660126373
-0,00018415758183274
-0,000155623402236764
-0,000168763354117709
-0,000158990094017905
-0,00016080778941387
-0,000127978334090137
-0,000145500912479063
-0,000171165427207781
-0,00016095239021786
-0,000166400117759469
-0,000159819281250346
-0,000160355259135282
-0,000141750627146939
-0,00014688073461241
-0,000182720510061859
-0,000171399251185276
-0,000150471510734169
-0,000153246123130418
-0,000160087424568917
-0,000175442448647231
-0,000141061991558586
-0,000170340002579984
-0,000149019239421482
-0,0001555641712618
-0,000174714263302251
-0,00014330917905106
-0,000169005842245758
-0,000151791010888995
-0,00016313455081662
-0,000164547118010075
-0,000145193768943633
-0,000172688194903229
-0,000148427025403927
-0,000172710529978874
-0,000178836085377152
-0,00015310406934003
-0,000174759153017395
-0,000158119174590128
-0,000167414795757946
-0,000133500805511339
-0,000142569263988203
-0,000160618719568182
-0,000158939238415381
-0,000145503726614125
-0,00014641037492557
-0,000160692622808593
-0,000144577145187963
-0,00014841185833345
-0,000153952463543661
-0,000184551228313235
-0,000136581938459536
-0,000170609143816411
-0,000173439395629799
-0,000185489562635151
-0,000162576237745845
-0,000157494549082758
-0,000170244111441248
-0,000148999191772215
-0,000175020161375487
-0,000169943645832925
-0,000147581608396429
-0,000194225211200414
-0,000177126836527188
-0,000122151158007445
-0,000150965792869162
-0,000175339415536411
-0,000161568884656819
-0,000133814694701823
-0,000162504172979433
-0,000173240258009023
-0,000154162590808821
-0,00015253726350818
-0,000174211787838974
-0,000136566693651234
-0,000150737850219954
-0,000174121366173623
-0,000161709626043013
-0,000146524566641996
-0,000149862950154324
-0,000160251354598842
-0,000169852781226967
-0,000158011678138608
-0,000186367275151986
-0,000157301633104449
-0,000167152632186288
-0,000150743484295664
-0,000135306734645021
-0,000169399340168287
-0,000170974425715868
-0,00015427480957326
-0,000159131689418561
-0,000147899677622186
-0,00018986712280303
-0,000162319528901044
-0,000151815368218784
-0,000161879223197484
-0,000176383869979292
-0,000160112633922615
-0,00014220141601023
-0,000144695840651101
-0,000132932600964146
-0,000145807945981603
-0,000177679664262446
-0,000179578871291784
-0,000163903928285409
-0,000153506218662342
-0,000158512292292305
-0,000171202666033518
-0,000167934509099264
-0,00016292243835821
-0,0001637896177256
-0,000135190849234452
-0,000162286949987283
-0,000160163541909371
-0,000180750361624209
-0,000157968581153643
-0,000152538958406404
-0,000161636327366006
-0,000175063520183572
-0,000158044580100389
-0,000174824420995029
-0,000153696323193674
-0,000150789788560292
-0,000130803609410375
-0,000161900355321382
-0,000171386668683437
-0,000152673763738056
-0,000170847171997249
-0,000147450038110942
-0,000173997040092046
-0,000176597361061878
-0,000177254100474133
-0,00014142688538445
-0,00013926336553462
-0,000145402787129734
-0,000168170401139458
-0,000155706827496669
-0,000164678945552907
-0,000161989088261785
-0,000131226169341166
-0,000168706138256214
-0,000156975715505303
-0,000175241676701326
-0,000175129880339602
-0,000168484849445381
-0,000164462511090528
-0,000135327915660409
-0,000170003630153827
-0,000149469738888326
-0,0001419091253186
-0,000142239348772058
-0,000178038252594985
-0,000150581602464143
-0,000160639686414779
-0,000172537977067083
-0,000178855301577399
-0,000162120918602352
-0,000156651114684908
-0,000152596260848696
-0,000161287513464364
-0,000164279621693963
-0,000165071543472571
-0,00015635182791844
-0,00014496037997075
-0,000151471545554271
-0,000177334224158102
-0,000162276319698648
-0,000176095711465612
-0,000155850938874013
-0,000168641103912366
-0,000166531809292711
-0,000149684474822248
-0,000183678169918418
-0,000172385522490513
-0,000164562619041647
-0,000165162053357214
-0,000170815951408312
-0,000162410588011459
-0,000144724494509637
-0,000163887843405028
-0,000163914898205038
-0,000192318324412418
-0,000156568334533249
-0,000159574360580801
-0,000156753224403631
-0,000185814388915856
-0,000193994530195926
-0,000156977750635751
-0,000169350213093087
-0,000156506549691127
-0,000189038736190736
-0,00015244639299174
-0,000161313514453198
-0,000147712794422407
-0,000172178889010425
-0,000170565925632693
-0,000143422120592842
-0,000136047682702262
-0,000152459139211725
-0,000154743816363361
-0,000161648178494926
-0,000170040894451521
-0,000142372873969904
-0,00016247196269531
-0,000163676107770736
-0,000160547029491821
-0,000134155682073798
-0,000171043872508086
-0,000179530745647041
-0,000152238519360191
-0,000162478945217265
-0,000120104744007836
-0,000153216835386591
-0,000139062341265411
-0,000142477481338161
-0,000169132387064518
-0,000168024455025697
-0,00016102847194602
-0,000150004941858786
-0,000174038484046801
-0,000155749328167405
-0,000166795426333891
-0,000170353542641795
-0,000145699127733555
-0,000169092077322712
-0,00016891475466673
-0,000147122814025658
-0,000165354249534451
-0,000172758643301893
-0,000203885728503367
-0,000152107233618772
-0,000146267363622847
-0,000138954926658363
-0,000165546873540068
-0,000151154762500227
-0,000159219196947029
-0,000163836408183235
-0,000180418761405952
-0,000163746963208678
-0,00015797996711856
-0,000180446210938051
-0,000166354122298917
-0,000161556165584348
-0,000179059088073261
-0,000157415850629201
-0,00015232618407895
-0,000135170231323277
-0,000174098204958316
-0,000189068958853737
-0,000165353279206856
-0,000145602117180184
-0,000147535356118989
-0,0001684448934903
-0,000155613753289453
-0,000163660207775576
-0,000155314303915331
-0,000175041380103914
-0,000159036079184532
-0,000144411085247095
-0,000163371769093817
-0,000176111275830016
-0,000156346204610539
-0,000165661129521763
-0,000163437754984486
-0,000177466122395877
-0,000185585768297064
-0,000171946208274093
-0,000159484566061608
-0,000151549331080425
-0,000169029029537344
-0,000135520375509745
-0,000171464344609205
-0,000144837143631518
-0,000161434049946313
-0,000182236450441052
-0,000167594694766502
-0,000156730541947425
-0,000163746570014297
-0,000167436982553769
-0,000172116662630797
-0,000159329749116503
-0,000137606350013825
-0,000159803109636551
-0,000148165873841515
-0,000143958314693581
-0,000151656896551586
-0,000157417528765441
-0,00015642784906746
-0,000179835302979128
-0,000142033603329984
-0,000164154506453825
-0,000166919736421425
-0,000160464539532803
-0,000176934884391847
-0,00013846171965916
-0,000138143592911811
-0,000171600893543013
-0,000157884057882497
-0,000143817619436527
-0,000168026066394101
-0,000150606506414811
-0,000181339573290957
-0,000170680135093238
-0,000160727047402567
-0,000164245744215736
-0,000166232540634788
-0,000179020032470179
-0,000166013196834231
-0,000152621250470842
-0,000175032388556432
-0,000153600524315201
-0,000142642198745323
-0,000166801612288743
-0,000152473111245186
-0,000162932431657806
-0,000153650717934535
-0,000157283718625962
-0,000169015158909398
-0,000141095126878298
-0,000158533253454876
-0,000154769072444311
-0,000135307139983653
-0,000182002854724482
-0,000180241771338281
-0,000138266641945038
-0,00017056430850367
-0,000157960115536473
-0,000159870684501491
-0,000169113096526385
-0,000139316861473097
-0,000180996084945542
-0,000158116804384968
-0,000152633956238148
-0,000161655020314388
-0,000154420575316633
-0,000145443501622042
-0,000138704848998856
-0,000150268716642713
-0,000163847427223397
-0,000137810641907546
-0,000150147513489523
-0,000145444131094753
-0,000153471014370612
-0,000159283137691612
-0,000183548681207116
-0,000133466756308633
-0,000148581977951693
-0,00017799807929752
-0,000137558641717024
-0,000166399846802224
-0,000171163839534465
-0,000171386218894765
-0,000176487634802405
-0,000153875723460356
-0,00016017154423056
-0,000149103181232886
-0,000159011937797665
-0,000157338571719505
-0,000152953820399444
-0,000148568882973717
-0,000146375529587717
-0,000156432148727368
-0,000183541862983335
-0,000143835731939772
-0,000173071826641715
-0,000172647968487508
-0,000166491210546582
-0,000144343700380708
-0,000154311020903991
-0,0001548261363876
-0,000150590858438041
-0,000147670319647518
-0,000170938686364331
-0,000164955899464917
-0,000153114219377849
-0,000169011360289115
-0,000164745964134317
-0,000181207274996233
-0,000164296335127367
-0,00017184226041894
-0,0001516691249793
-0,000171312887871273
-0,000173699246238442
-0,000141946913650248
-0,000141395902841383
-0,000175226974421145
-0,000173417715834943
-0,000138352389530899
-0,000171558257630298
-0,00014670436828196
-0,000161187489603563
-0,000178606695670461
-0,000179563036714296
-0,000163583171662933
-0,000166912043606221
-0,000166566708296755
-0,000203209171454406
-0,000125017245309049
-0,000145776469169592
-0,000162606368845742
-0,00017353434595285
-0,000140495167473666
-0,000159375589095996
-0,000152631952653319
-0,00016337129859837
-0,000166308028334706
-0,000155880512394547
-0,000152682380619024
-0,000175866471716332
-0,000140737051362661
-0,000151958875491285
-0,000166529277578298
-0,000190262410294148
-0,000147075546432459
-0,00015567146885761
-0,000160103191504332
-0,00017693401616745
-0,000161787816134969
-0,000170041699255076
-0,000164892971720876
-0,000163178805054055
-0,000154816308816378
-0,000163710093217432
-0,000161611434089082
-0,000139069996985343
-0,000159006495266212
-0,000149181192337673
-0,000174931410298711
-0,000164420151896521
-0,000161875939629964
-0,000165544594508823
-0,000171306416847598
-0,000172399618767381
-0,000160122767966741
-0,000158384951837922
-0,000150533973150191
-0,000168814842098121
-0,000147626932960003
-0,000161163177603512
-0,000154171117904984
-0,000151553483637383
-0,000156607852295452
-0,000167350193743981
-0,000160068847754923
-0,000163254092517468
-0,000150714233548619
-0,000162854414906311
-0,000164117433420116
-0,00014725573472439
-0,000171579066010064
-0,000157373685466098
-0,000171081053816862
-0,000178241158944159
-0,000138167328716428
-0,000168341590539808
-0,000179408717232993
-0,000169304841592271
-0,000168204297742379
-0,00015870981629498
-0,000168591930183979
-0,000143756991915386
-0,000176880033316354
-0,000144542169585219
-0,00014661326031264
-0,000171276484728348
-0,000153190264145164
-0,000162584696167044
-0,000178773180772397
-0,000179135343884468
-0,000158689560985451
-0,00016940487286518
-0,000163361758823218
-0,000151935110476772
-0,000161213411485203
-0,000166912183598563
-0,000149663033119634
-0,000146689006775631
-0,000155164078008916
-0,000134848900062045
-0,000141942241799665
-0,000168494174530572
-0,000170699567273183
-0,000140438199886403
-0,000156268231761626
-0,00016387870712248
-0,000179200160412064
-0,000156678721739552
-0,000145406852680492
-0,000147414021244329
-0,000136196729731896
-0,000140411249281078
-0,000166246332591775
-0,000154294568184417
-0,00015812000059243
-0,000161111106688025
-0,000175889374097906
-0,000164839484123828
-0,000169859337839515
-0,000207772090534764
-0,000173760019893812
-0,000169222860982267
-0,000162083603031321
-0,000185182974686047
-0,000147894695753598
-0,000148640163123501
-0,000185482216542844
-0,000146131077576425
-0,000147948265545466
-0,000172388157720611
-0,000135006090567334
-0,000178457063004703
-0,00016949448973198
-0,000166458421495394
-0,000144773230197865
-0,000138204740228299
-0,000159883048671575
-0,000152246733181728
-0,000158244930674307
-0,000173027929535483
-0,000167973752650922
-0,000155290903118547
-0,000163654620315367
-0,000162311121759133
-0,000151337943547063
-0,000163665123474726
-0,000136949866025306
-0,000164720123764783
-0,000135498163140813
-0,0001330022058156
-0,000146452602256591
-0,000157866034583135
-0,000148875249930793
-0,000149004801571361
-0,000155255315206904
-0,000173231022363034
-0,000153548187267881
-0,000153952131673597
-0,000166764023617529
-0,000164289623077952
-0,000146998950511064
-0,000159245044231083
-0,000183157322934797
-0,000169215511195954
-0,000161242948025048
-0,000156675855312196
-0,000165871995637154
-0,00016290555924335
-0,000160909094366853
-0,00015167165806762
-0,000161653444440912
-0,00014643571797321
-0,000186350296260305
-0,000152764370673193
-0,000178315790194092
-0,000190886579503732
-0,000196339122293929
-0,000169397738660248
-0,000163498728684462
-0,000154727440307905
-0,00018487555204204
-0,000170109292162152
-0,000157435955095634
-0,000165886878174434
-0,000151739919321347
-0,000185745143314054
-0,000147198729016367
-0,000157335334793067
-0,000175334439013693
-0,00017032875691812
-0,000160878568161648
-0,000164948931142032
-0,000159527803508983
-0,000133360762930086
-0,000149396081508991
-0,000152371951595832
-0,000169081751057719
-0,000177019110986647
-0,000170944862418898
-0,00015767645607573
-0,000163328906706159
-0,000159967688888227
-0,000174348374705739
-0,000137882477032722
-0,000162742526022203
-0,000170624513626656
-0,000147145092055349
-0,00016250923884386
-0,000185936679772791
-0,000145137616150902
-0,000177867347961073
-0,000145584637862527
-0,000157847840009218
-0,000170848474336201
-0,000154930820538715
-0,000151767812669018
-0,000170272997698084
-0,000171811180807484
-0,000164402387393747
-0,000141976715862189
-0,000131102407597214
-0,000164689764477449
-0,000161745220369462
-0,000151255269531412
-0,000163825478840432
-0,000177821466765204
-0,000162068396829732
-0,000160932142440752
-0,000139197296941376
-0,000134492656460403
-0,000176070882966582
-0,000161339399725026
-0,000174192557986784
-0,000150172873907763
-0,000166657538511303
-0,000167855203356115
-0,000165600607315752
-0,000169782555356453
-0,000154453799206817
-0,000177817247430647
-0,000159056973120685
-0,000152241237876873
-0,00016687386682408
-0,000158138422957523
-0,000169178318148914
-0,000150362524275905
-0,000171231011856743
-0,000132024052452643
-0,000165981120443872
-0,000164107412601954
-0,000165752649764372
-0,000151114143747403
-0,000162197684454888
-0,000143431572660399
-0,00018642307489582
-0,000169552583362199
-0,000184981271623887
-0,000141119714490893
-0,000131223304178404
-0,000152420240703949
-0,000172496571259674
-0,000137100379282983
-0,000175765294128608
-0,000168044218648063
-0,000156701676839138
-0,000168410657018871
-0,000184362933424622
-0,000152246265059379
-0,000161966730092015
-0,000172075012136582
-0,000157028169616026
-0,000177943645186393
-0,000167383270573723
-0,000175178634040887
-0,000168513290289716
-0,000155942647824605
-0,000162382222995021
-0,000163893995625204
-0,000149437444242028
-0,000148440411810575
-0,000174166985396598
-0,000154103704104073
-0,000160935851924274
-0,000156407609711185
-0,000176223630699904
-0,000138920714356305
-0,000164352709683598
-0,000146084025393007
-0,000132846027398431
-0,000143490745180229
-0,000150236303399867
-0,00015858484785949
-0,000178512874930553
-0,000166080950141758
-0,000128672851801524
-0,000153873005904945
-0,000161693336683969
-0,000160597702992475
-0,000170923041295542
-0,000158930073599304
-0,000147669642054109
-0,000169575044639452
-0,000174912525247795
-0,000141687236034267
-0,000173582612286622
-0,000179545362988206
-0,000175806438370686
-0,000173927483960198
-0,000181063875161906
-0,000165645066781394
-0,000162200398251183
-0,000151420488335167
-0,000168139526936225
-0,000163586550431582
-0,000147547202892131
-0,000169550112220859
-0,000160143293370403
-0,000142127448693184
-0,000163488845756635
-0,000146453446758882
-0,000174868395155477
-0,000153569284275842
-0,000154006376376582
-0,000165114966580004
-0,000169620922601935
-0,000166832187965028
-0,000169528853244822
-0,00014742976357486
-0,000165368639762331
-0,000145931300710218
-0,000185716956855153
-0,000149329377724898
-0,000141534155383966
-0,000135588631726628
-0,000164983300201658
-0,000150854594361576
-0,000148711572930513
-0,000192118734952611
-0,000162070768273457
-0,000183595533103291
-0,000176092866987938
-0,000178266802666768
-0,000142662761515831
-0,000172664122236778
-0,000125189797697642
-0,000180617716108981
-0,000155104755464559
-0,000145962916463235
-0,000141502713286158
-0,000163211818598526
-0,000166867815866401
-0,000158696064797867
-0,000182993377561394
-0,000177152755498724
-0,000159894800317737
-0,000183004788169957
-0,000156211433257586
-0,000138899881769847
-0,000152947918390546
-0,000155253666552831
-0,000171405105856619
